Date,HomeTeam,AwayTeam,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,shot_difference,shot_on_target_difference,home_shot_accuracy,away_shot_accuracy,shot_pressure_ratio,cards_difference,discipline_advantage,foul_difference,home_foul_ratio,corner_difference,home_corner_ratio,home_momentum,away_momentum,momentum_difference,home_form_points,away_form_points,form_difference,home_rest_days,away_rest_days,rest_days_difference,home_team_strength,away_team_strength,strength_difference,total_fouls,total_corners
17/10/2015,West Brom,Sunderland,H,8,9,1,2,12,13,1,5,2,2,0,0,-1,-1,0.1111111111111111,0.2,0.4444444444444444,0,0,-1,0.46153846153846156,-4,0.14285714285714285,8.2,6.6000000000000005,1.5999999999999988,13.0,11.0,2.0,14.0,14.0,0.0,-0.625,-1.25,0.625,25,6
17/10/2015,Man City,Bournemouth,H,15,5,11,1,11,5,1,7,2,1,0,0,10,10,0.6875,0.16666666666666666,0.7142857142857143,1,-1,6,0.6470588235294118,-6,0.1111111111111111,10.0,7.1000000000000005,2.8999999999999995,15.0,11.0,4.0,14.0,14.0,0.0,1.5,-0.25,1.75,16,8
17/10/2015,Crystal Palace,West Ham,A,6,24,1,4,9,11,1,9,1,3,1,0,-18,-3,0.14285714285714285,0.16,0.1935483870967742,0,0,-2,0.42857142857142855,-8,0.09090909090909091,10.0,5.9,4.1,15.0,11.0,4.0,14.0,14.0,0.0,0.5,0.75,-0.25,20,10
17/10/2015,Chelsea,Aston Villa,H,9,8,3,1,22,17,4,4,1,3,0,0,1,2,0.3,0.1111111111111111,0.5,-2,2,5,0.55,0,0.4444444444444444,8.4,8.600000000000001,-0.200000000000001,13.0,13.0,0.0,14.0,14.0,0.0,-0.625,-0.625,0.0,39,8
17/10/2015,Everton,Man United,A,12,10,3,7,12,14,5,3,2,2,0,0,2,-4,0.23076923076923078,0.6363636363636364,0.5217391304347826,0,0,-2,0.4444444444444444,2,0.5555555555555556,5.9,9.0,-3.0999999999999996,9.0,15.0,-6.0,13.0,13.0,0.0,0.5,0.5,0.0,26,8
18/10/2015,Newcastle,Norwich,H,11,18,6,6,10,10,3,7,1,1,0,0,-7,0,0.5,0.3157894736842105,0.3666666666666666,0,0,0,0.47619047619047616,-4,0.2727272727272727,7.4,6.7,0.7000000000000002,13.0,11.0,2.0,15.0,15.0,0.0,-1.375,-0.25,-1.125,20,10
19/10/2015,Swansea,Stoke,A,14,9,2,2,6,14,1,2,2,2,0,0,5,0,0.13333333333333333,0.2,0.5833333333333334,0,0,-8,0.2857142857142857,-1,0.25,5.800000000000001,7.800000000000001,-2.0,11.0,13.0,-2.0,15.0,16.0,-1.0,0.0,-0.25,0.25,20,3
24/10/2015,Arsenal,Everton,H,20,10,5,5,11,14,7,5,2,0,0,1,10,0,0.23809523809523808,0.45454545454545453,0.6451612903225806,0,0,-3,0.4230769230769231,2,0.5384615384615384,10.0,7.1,2.9000000000000004,15.0,11.0,4.0,7.0,7.0,0.0,1.0,0.1111111111111111,0.8888888888888888,25,12
24/10/2015,Aston Villa,Swansea,A,9,11,3,4,10,8,4,6,2,3,0,0,-2,-1,0.3,0.3333333333333333,0.4285714285714285,-1,1,2,0.5263157894736842,-2,0.36363636363636365,9.0,6.6,2.4000000000000004,15.0,11.0,4.0,7.0,5.0,2.0,-0.7777777777777778,-0.1111111111111111,-0.6666666666666667,18,10
24/10/2015,Leicester,Crystal Palace,H,12,9,3,4,7,11,3,2,3,1,0,0,3,-1,0.23076923076923078,0.4,0.5454545454545454,2,-2,-4,0.3684210526315789,1,0.5,7.2,9.5,-2.3,11.0,15.0,-4.0,7.0,7.0,0.0,0.2222222222222222,0.2222222222222222,0.0,18,5
24/10/2015,Norwich,West Brom,A,16,7,3,4,11,6,13,3,1,2,0,0,9,-1,0.17647058823529413,0.5,0.6666666666666666,-1,1,5,0.6111111111111112,10,0.7647058823529411,8.0,8.600000000000001,-0.6000000000000014,11.0,13.0,-2.0,6.0,7.0,-1.0,-0.6666666666666666,-0.4444444444444444,-0.2222222222222222,17,16
24/10/2015,Stoke,Watford,A,12,13,1,3,10,18,11,5,3,1,0,0,-1,-2,0.07692307692307693,0.21428571428571427,0.4615384615384615,2,-2,-8,0.3448275862068966,6,0.6470588235294118,8.2,7.4,0.7999999999999989,13.0,13.0,0.0,5.0,7.0,-2.0,-0.1111111111111111,-0.4444444444444444,0.3333333333333333,28,16
24/10/2015,West Ham,Chelsea,H,12,8,5,4,10,12,7,4,1,5,0,1,4,1,0.38461538461538464,0.4444444444444444,0.5714285714285714,-6,6,-2,0.43478260869565216,3,0.5833333333333334,7.2,7.800000000000001,-0.6000000000000005,11.0,13.0,-2.0,7.0,7.0,0.0,0.8888888888888888,-0.3333333333333333,1.222222222222222,22,11
25/10/2015,Sunderland,Newcastle,H,9,21,3,8,12,10,1,10,0,2,0,1,-12,-5,0.3,0.36363636363636365,0.2903225806451613,-4,4,2,0.5217391304347826,-9,0.08333333333333333,7.4,7.800000000000001,-0.4000000000000003,13.0,13.0,0.0,8.0,7.0,1.0,-1.2222222222222223,-0.7777777777777778,-0.4444444444444445,22,11
25/10/2015,Man United,Man City,D,6,6,1,1,17,13,6,4,2,2,0,0,0,0,0.14285714285714285,0.14285714285714285,0.4615384615384615,0,0,4,0.5483870967741935,2,0.5454545454545454,9.0,10.0,-1.0,15.0,15.0,0.0,8.0,8.0,0.0,0.7777777777777778,1.7777777777777777,-1.0,30,10
25/10/2015,Bournemouth,Tottenham,A,11,14,3,9,8,15,4,5,0,1,0,0,-3,-6,0.25,0.6,0.4230769230769231,-1,1,-7,0.3333333333333333,-1,0.4,7.4,6.4,1.0,13.0,11.0,2.0,8.0,8.0,0.0,-0.6666666666666666,0.4444444444444444,-1.1111111111111112,23,9
25/10/2015,Liverpool,Southampton,D,15,8,2,3,8,11,10,7,1,0,0,1,7,-1,0.125,0.3333333333333333,0.625,-1,1,-3,0.4,3,0.5555555555555556,5.6,7.1000000000000005,-1.5000000000000009,9.0,11.0,-2.0,8.0,8.0,0.0,-0.2222222222222222,0.3333333333333333,-0.5555555555555556,19,17
31/10/2015,Chelsea,Liverpool,A,8,16,2,7,9,21,1,7,1,4,0,0,-8,-5,0.2222222222222222,0.4117647058823529,0.32,-3,3,-12,0.2903225806451613,-6,0.1111111111111111,8.2,4.3,3.899999999999999,13.0,7.0,6.0,7.0,6.0,1.0,-0.4,-0.2,-0.2,30,8
31/10/2015,Crystal Palace,Man United,D,10,5,5,1,12,15,7,3,3,3,0,0,5,4,0.45454545454545453,0.16666666666666666,0.625,0,0,-3,0.42857142857142855,4,0.6363636363636364,9.0,7.0,2.0,15.0,13.0,2.0,7.0,6.0,1.0,0.1,0.7,-0.6,27,10
31/10/2015,Man City,Norwich,H,21,5,5,3,4,13,12,4,2,2,0,1,16,2,0.22727272727272727,0.5,0.7777777777777778,-2,2,-9,0.2222222222222222,8,0.7058823529411765,7.5,8.8,-1.3000000000000007,13.0,11.0,2.0,6.0,7.0,-1.0,1.6,-0.7,2.3,17,16
31/10/2015,Newcastle,Stoke,D,15,9,6,2,6,16,11,4,1,3,0,0,6,4,0.375,0.2,0.6,-2,2,-10,0.2608695652173913,7,0.6875,8.7,8.600000000000001,0.0999999999999978,13.0,13.0,0.0,6.0,7.0,-1.0,-1.0,-0.3,-0.7,22,15
31/10/2015,Swansea,Arsenal,A,8,15,3,5,12,7,4,4,2,0,0,0,-7,-2,0.3333333333333333,0.3125,0.3333333333333333,2,-2,5,0.6,0,0.4444444444444444,7.4,10.0,-2.5999999999999996,11.0,15.0,-4.0,7.0,7.0,0.0,0.0,1.0,-1.0,19,8
31/10/2015,Watford,West Ham,H,20,8,5,3,16,12,7,2,3,0,0,1,12,2,0.23809523809523808,0.3333333333333333,0.6896551724137931,1,-1,4,0.5517241379310345,5,0.7,7.800000000000001,8.0,-0.1999999999999993,13.0,11.0,2.0,7.0,7.0,0.0,-0.2,0.9,-1.1,28,9
31/10/2015,West Brom,Leicester,A,14,13,6,5,3,11,6,4,0,2,0,0,1,1,0.4,0.35714285714285715,0.5,-2,2,-8,0.2,2,0.5454545454545454,9.0,8.0,1.0,15.0,11.0,4.0,7.0,7.0,0.0,-0.3,0.3,-0.6,14,10
01/11/2015,Everton,Sunderland,H,15,17,8,9,6,5,6,1,3,2,0,0,-2,-1,0.5,0.5,0.4545454545454545,1,-1,1,0.5,5,0.75,7.4,7.800000000000001,-0.4000000000000003,11.0,13.0,-2.0,8.0,7.0,1.0,0.0,-0.8,0.8,11,7
01/11/2015,Southampton,Bournemouth,H,11,16,2,2,5,5,4,6,0,2,1,0,-5,0,0.16666666666666666,0.11764705882352941,0.3928571428571428,0,0,0,0.45454545454545453,-2,0.36363636363636365,5.4,7.800000000000001,-2.4000000000000004,11.0,13.0,-2.0,7.0,7.0,0.0,0.3,-1.0,1.3,10,10
02/11/2015,Tottenham,Aston Villa,H,17,13,6,2,6,15,4,3,0,3,0,0,4,4,0.3333333333333333,0.14285714285714285,0.5483870967741935,-3,3,-9,0.2727272727272727,1,0.5,7.2,9.0,-1.7999999999999998,11.0,15.0,-4.0,8.0,9.0,-1.0,0.8,-0.8,1.6,21,7
07/11/2015,Stoke,Chelsea,H,8,19,2,4,13,10,1,9,3,1,0,0,-11,-2,0.2222222222222222,0.2,0.2857142857142857,2,-2,3,0.5416666666666666,-8,0.09090909090909091,7.0,8.600000000000001,-1.6000000000000014,13.0,13.0,0.0,7.0,7.0,0.0,-0.2727272727272727,-0.5454545454545454,0.2727272727272727,23,10
07/11/2015,Sunderland,Southampton,A,9,11,3,4,3,7,10,11,1,3,0,0,-2,-1,0.3,0.3333333333333333,0.4285714285714285,-2,2,-4,0.2727272727272727,-1,0.45454545454545453,8.2,6.2,1.9999999999999991,13.0,11.0,2.0,6.0,6.0,0.0,-1.0909090909090908,0.4545454545454545,-1.5454545454545454,10,21
07/11/2015,Norwich,Swansea,H,9,8,5,0,12,7,5,2,1,0,0,0,1,5,0.5,0.0,0.5,1,-1,5,0.6,3,0.625,9.1,8.2,0.9000000000000021,13.0,13.0,0.0,7.0,7.0,0.0,-0.7272727272727273,-0.2727272727272727,-0.4545454545454546,19,7
07/11/2015,West Ham,Everton,D,16,13,5,4,11,12,3,5,1,2,0,0,3,1,0.29411764705882354,0.2857142857142857,0.5333333333333333,-1,1,-1,0.4583333333333333,-2,0.3333333333333333,8.3,8.7,-0.3999999999999986,11.0,13.0,-2.0,7.0,6.0,1.0,0.6363636363636364,0.3636363636363636,0.2727272727272727,23,8
07/11/2015,Leicester,Watford,H,12,8,6,4,10,10,4,2,0,1,0,0,4,2,0.46153846153846156,0.4444444444444444,0.5714285714285714,-1,1,0,0.47619047619047616,2,0.5714285714285714,8.8,8.7,0.1000000000000014,13.0,13.0,0.0,7.0,7.0,0.0,0.3636363636363636,0.0,0.3636363636363636,20,6
07/11/2015,Man United,West Brom,H,13,4,3,0,11,10,5,1,1,3,0,1,9,3,0.21428571428571427,0.0,0.7222222222222222,-4,4,1,0.5,4,0.7142857142857143,5.4,9.0,-3.5999999999999996,11.0,15.0,-4.0,7.0,7.0,0.0,0.6363636363636364,-0.3636363636363636,1.0,21,6
07/11/2015,Bournemouth,Newcastle,A,20,2,5,1,9,11,16,0,2,2,0,0,18,4,0.23809523809523808,0.3333333333333333,0.8695652173913043,0,0,-2,0.42857142857142855,16,0.9411764705882353,8.2,7.6,0.5999999999999988,13.0,11.0,2.0,6.0,7.0,-1.0,-1.0909090909090908,-0.9090909090909092,-0.1818181818181817,20,16
08/11/2015,Arsenal,Tottenham,D,10,14,4,4,12,17,7,6,0,1,0,0,-4,0,0.36363636363636365,0.26666666666666666,0.4,-1,1,-5,0.4,1,0.5,10.0,7.5,2.5,15.0,11.0,4.0,8.0,6.0,2.0,1.181818181818182,0.9090909090909092,0.2727272727272728,29,13
08/11/2015,Aston Villa,Man City,D,3,13,0,3,7,7,3,8,1,1,0,0,-10,-3,0.0,0.21428571428571427,0.1764705882352941,0,0,0,0.4666666666666667,-5,0.25,9.0,7.9,1.0999999999999996,15.0,13.0,2.0,6.0,8.0,-2.0,-0.9090909090909092,1.5454545454545454,-2.4545454545454546,14,11
08/11/2015,Liverpool,Crystal Palace,A,22,9,4,4,7,6,14,6,1,2,0,0,13,0,0.17391304347826086,0.4,0.6875,-1,1,1,0.5,8,0.6666666666666666,5.9,7.0,-1.0999999999999996,9.0,13.0,-4.0,8.0,8.0,0.0,0.0,0.0909090909090909,-0.0909090909090909,13,20
21/11/2015,Chelsea,Norwich,H,21,4,7,2,4,12,6,5,1,4,0,0,17,5,0.3181818181818182,0.4,0.8076923076923077,-3,3,-8,0.23529411764705882,1,0.5,9.0,9.0,0.0,15.0,15.0,0.0,14.0,14.0,0.0,-0.5833333333333334,-0.5833333333333334,0.0,16,11
21/11/2015,Everton,Aston Villa,H,16,10,9,3,6,9,2,3,0,0,0,0,6,6,0.5294117647058824,0.2727272727272727,0.5925925925925926,0,0,-3,0.375,-1,0.3333333333333333,7.1000000000000005,7.0,0.1000000000000005,11.0,13.0,-2.0,14.0,13.0,1.0,0.3333333333333333,-0.8333333333333334,1.1666666666666667,15,5
21/11/2015,Man City,Liverpool,A,11,14,3,9,5,13,11,5,0,3,0,0,-3,-6,0.25,0.6,0.4230769230769231,-3,3,-8,0.2631578947368421,6,0.6470588235294118,6.300000000000001,7.6,-1.2999999999999998,11.0,9.0,2.0,13.0,13.0,0.0,1.4166666666666667,-0.0833333333333333,1.5,18,16
21/11/2015,Newcastle,Leicester,A,9,18,1,7,9,12,4,9,4,1,0,0,-9,-6,0.1,0.3684210526315789,0.3214285714285714,3,-3,-3,0.4090909090909091,-5,0.2857142857142857,7.9,8.7,-0.7999999999999989,13.0,13.0,0.0,14.0,14.0,0.0,-0.75,0.4166666666666667,-1.1666666666666667,21,13
21/11/2015,Southampton,Stoke,A,16,16,1,4,8,8,7,3,2,0,0,0,0,-3,0.058823529411764705,0.23529411764705882,0.4848484848484848,2,-2,0,0.47058823529411764,4,0.6363636363636364,7.0,7.4,-0.4000000000000003,11.0,13.0,-2.0,14.0,14.0,0.0,0.5,-0.1666666666666666,0.6666666666666666,16,10
21/11/2015,Swansea,Bournemouth,D,11,16,4,4,7,9,4,5,3,2,0,0,-5,0,0.3333333333333333,0.23529411764705882,0.3928571428571428,1,-1,-2,0.4117647058823529,-1,0.4,8.600000000000001,9.6,-1.0,13.0,13.0,0.0,14.0,14.0,0.0,-0.3333333333333333,-1.0833333333333333,0.75,16,9
21/11/2015,Watford,Man United,A,10,13,5,6,6,12,4,10,1,2,0,0,-3,-1,0.45454545454545453,0.42857142857142855,0.4166666666666667,-1,1,-6,0.3157894736842105,-6,0.26666666666666666,9.1,6.2,2.9000000000000012,13.0,11.0,2.0,14.0,14.0,0.0,-0.0833333333333333,0.75,-0.8333333333333334,18,14
21/11/2015,West Brom,Arsenal,H,4,11,1,3,14,10,3,5,3,2,0,0,-7,-2,0.2,0.25,0.25,1,-1,4,0.56,-2,0.3333333333333333,9.0,7.5,1.5,15.0,13.0,2.0,14.0,13.0,1.0,-0.5,1.0833333333333333,-1.5833333333333333,24,8
22/11/2015,Tottenham,West Ham,H,22,10,12,4,13,9,7,6,2,2,0,0,12,8,0.5217391304347826,0.36363636363636365,0.6666666666666666,0,0,4,0.5652173913043478,1,0.5,6.300000000000001,6.6000000000000005,-0.2999999999999998,9.0,11.0,-2.0,14.0,15.0,-1.0,0.8333333333333334,0.5833333333333334,0.25,22,13
23/11/2015,Crystal Palace,Sunderland,A,19,12,7,4,18,11,11,2,1,3,0,0,7,3,0.35,0.3076923076923077,0.59375,-2,2,7,0.6,9,0.7857142857142857,7.4,8.600000000000001,-1.200000000000001,13.0,13.0,0.0,15.0,16.0,-1.0,0.1666666666666666,-1.0833333333333333,1.25,29,13
28/11/2015,Aston Villa,Watford,A,12,14,6,6,6,13,10,10,2,3,0,0,-2,0,0.46153846153846156,0.4,0.4444444444444444,-1,1,-7,0.3,0,0.47619047619047616,7.4,9.5,-2.0999999999999996,13.0,15.0,-2.0,7.0,7.0,0.0,-1.0769230769230769,-0.1538461538461538,-0.923076923076923,19,20
28/11/2015,Bournemouth,Everton,D,19,11,10,6,6,6,10,5,2,0,0,0,8,4,0.5,0.5,0.6129032258064516,2,-2,0,0.46153846153846156,5,0.625,8.0,7.9,0.0999999999999996,13.0,13.0,0.0,7.0,7.0,0.0,-1.0,0.6153846153846154,-1.6153846153846154,12,15
28/11/2015,Crystal Palace,Newcastle,H,19,7,8,2,7,13,7,5,1,1,0,0,12,6,0.4,0.25,0.7037037037037037,0,0,-6,0.3333333333333333,2,0.5384615384615384,8.3,7.800000000000001,0.5,13.0,13.0,0.0,5.0,7.0,-2.0,0.0769230769230769,-0.9230769230769232,1.0,20,12
28/11/2015,Leicester,Man United,D,7,10,3,2,5,7,1,8,0,1,0,0,-3,1,0.375,0.18181818181818182,0.3888888888888889,-1,1,-2,0.38461538461538464,-7,0.1,9.1,7.0,2.1000000000000014,13.0,11.0,2.0,7.0,7.0,0.0,0.6153846153846154,0.7692307692307693,-0.1538461538461538,12,9
28/11/2015,Man City,Southampton,H,16,12,9,8,14,11,6,4,2,1,0,0,4,1,0.5294117647058824,0.6153846153846154,0.5517241379310345,1,-1,3,0.5384615384615384,2,0.5454545454545454,7.1,8.3,-1.200000000000001,11.0,11.0,0.0,7.0,7.0,0.0,1.0769230769230769,0.3846153846153846,0.6923076923076923,25,10
28/11/2015,Sunderland,Stoke,H,18,7,5,3,4,10,9,5,0,2,0,1,11,2,0.2631578947368421,0.375,0.6923076923076923,-4,4,-6,0.26666666666666666,4,0.6,9.5,7.800000000000001,1.6999999999999993,15.0,13.0,2.0,5.0,7.0,-2.0,-0.9230769230769232,-0.0769230769230769,-0.8461538461538463,14,14
29/11/2015,Liverpool,Swansea,H,10,8,2,0,12,6,8,7,3,1,0,0,2,2,0.18181818181818182,0.0,0.5263157894736842,2,-2,6,0.631578947368421,1,0.5,8.8,7.0,1.8000000000000007,11.0,13.0,-2.0,8.0,8.0,0.0,0.1538461538461538,-0.3076923076923077,0.4615384615384615,18,15
29/11/2015,Norwich,Arsenal,D,7,12,2,3,8,6,3,6,1,1,0,0,-5,-1,0.25,0.23076923076923078,0.35,0,0,2,0.5333333333333333,-3,0.3,9.0,7.4,1.5999999999999996,15.0,13.0,2.0,8.0,8.0,0.0,-0.6153846153846154,0.9230769230769232,-1.5384615384615383,14,9
29/11/2015,Tottenham,Chelsea,D,9,5,4,1,14,9,4,4,4,2,0,0,4,3,0.4,0.16666666666666666,0.6,2,-2,5,0.5833333333333334,0,0.4444444444444444,8.0,10.0,-2.0,11.0,15.0,-4.0,7.0,8.0,-1.0,1.0,-0.4615384615384615,1.4615384615384617,23,8
29/11/2015,West Ham,West Brom,D,17,7,6,3,15,16,5,2,0,2,0,0,10,3,0.3333333333333333,0.375,0.68,-2,2,-1,0.46875,3,0.625,7.4,9.0,-1.5999999999999996,13.0,15.0,-2.0,7.0,8.0,-1.0,0.3076923076923077,-0.3846153846153846,0.6923076923076923,31,7
05/12/2015,Watford,Norwich,H,14,6,7,1,11,10,4,1,3,3,0,0,8,6,0.4666666666666667,0.14285714285714285,0.6666666666666666,0,0,1,0.5,3,0.6666666666666666,9.0,7.0,2.0,15.0,13.0,2.0,7.0,6.0,1.0,-0.0714285714285714,-0.5714285714285714,0.5,21,5
05/12/2015,Swansea,Leicester,A,10,16,2,5,3,19,3,8,2,3,0,0,-6,-3,0.18181818181818182,0.29411764705882354,0.3703703703703703,-1,1,-16,0.13043478260869565,-5,0.25,7.4,7.5,-0.0999999999999996,13.0,13.0,0.0,6.0,7.0,-1.0,-0.3571428571428571,0.5714285714285714,-0.9285714285714286,22,11
05/12/2015,West Brom,Tottenham,D,11,9,4,3,13,10,3,6,3,2,0,0,2,1,0.3333333333333333,0.3,0.5238095238095238,1,-1,3,0.5416666666666666,-3,0.3,7.0,6.300000000000001,0.6999999999999993,13.0,11.0,2.0,6.0,6.0,0.0,-0.3571428571428571,0.9285714285714286,-1.2857142857142858,23,9
05/12/2015,Stoke,Man City,H,7,11,4,4,9,10,1,6,0,1,0,0,-4,0,0.5,0.3333333333333333,0.3684210526315789,-1,1,-1,0.45,-5,0.125,8.2,7.9,0.2999999999999989,13.0,11.0,2.0,7.0,7.0,0.0,-0.2142857142857142,1.1428571428571428,-1.357142857142857,19,7
05/12/2015,Man United,West Ham,D,21,9,1,2,9,13,6,2,1,0,0,0,12,-1,0.045454545454545456,0.2,0.6774193548387096,1,-1,-4,0.391304347826087,4,0.6666666666666666,5.800000000000001,6.300000000000001,-0.5,9.0,11.0,-2.0,7.0,6.0,1.0,0.7142857142857143,0.2857142857142857,0.4285714285714286,22,8
05/12/2015,Chelsea,Bournemouth,A,19,15,6,5,10,13,11,4,2,1,0,0,4,1,0.3,0.3125,0.5428571428571428,1,-1,-3,0.4166666666666667,7,0.6875,7.5,6.4,1.0999999999999996,13.0,11.0,2.0,6.0,7.0,-1.0,-0.4285714285714285,-0.9285714285714286,0.5,23,15
05/12/2015,Arsenal,Sunderland,H,16,11,7,4,7,11,3,2,1,1,0,0,5,3,0.4117647058823529,0.3333333333333333,0.5714285714285714,0,0,-4,0.3684210526315789,1,0.5,5.800000000000001,9.5,-3.6999999999999993,11.0,15.0,-4.0,6.0,7.0,-1.0,0.8571428571428571,-0.7142857142857143,1.5714285714285714,18,5
05/12/2015,Southampton,Aston Villa,D,23,9,5,2,4,9,10,4,1,2,0,0,14,3,0.20833333333333334,0.2,0.696969696969697,-1,1,-5,0.2857142857142857,6,0.6666666666666666,9.1,7.800000000000001,1.3000000000000007,13.0,13.0,0.0,7.0,7.0,0.0,0.2142857142857142,-1.0714285714285714,1.2857142857142856,13,14
06/12/2015,Newcastle,Liverpool,H,6,10,1,1,6,10,2,7,3,1,0,0,-4,0,0.14285714285714285,0.09090909090909091,0.3529411764705882,2,-2,-4,0.35294117647058826,-5,0.2,8.2,9.6,-1.400000000000002,13.0,13.0,0.0,8.0,7.0,1.0,-1.1428571428571428,0.2142857142857142,-1.357142857142857,16,9
07/12/2015,Everton,Crystal Palace,D,19,14,4,5,4,11,13,6,1,2,0,0,5,-1,0.2,0.3333333333333333,0.5588235294117647,-1,1,-7,0.25,7,0.65,6.300000000000001,9.2,-2.8999999999999986,11.0,13.0,-2.0,9.0,9.0,0.0,0.5714285714285714,0.3571428571428571,0.2142857142857142,15,19
12/12/2015,Bournemouth,Man United,H,11,11,5,5,12,12,5,7,2,1,0,0,0,0,0.4166666666666667,0.4166666666666667,0.4782608695652174,1,-1,0,0.48,-2,0.38461538461538464,7.2,5.5,1.7000000000000002,11.0,9.0,2.0,7.0,7.0,0.0,-0.8,0.6666666666666666,-1.4666666666666668,24,12
12/12/2015,Crystal Palace,Southampton,H,12,15,5,3,11,13,8,5,0,0,0,0,-3,2,0.38461538461538464,0.1875,0.4285714285714285,0,0,-2,0.44,3,0.5714285714285714,7.6,8.0,-0.3999999999999994,11.0,13.0,-2.0,5.0,7.0,-2.0,0.3333333333333333,0.2,0.1333333333333333,24,13
12/12/2015,Man City,Swansea,H,13,13,5,7,13,15,5,5,3,1,0,0,0,-2,0.35714285714285715,0.5,0.4814814814814814,2,-2,-2,0.4482758620689655,0,0.45454545454545453,8.7,7.800000000000001,0.8999999999999986,13.0,13.0,0.0,7.0,7.0,0.0,0.9333333333333332,-0.5333333333333333,1.4666666666666668,28,10
12/12/2015,Norwich,Everton,D,9,15,2,3,9,6,5,4,1,0,0,0,-6,-1,0.2,0.1875,0.36,1,-1,3,0.5625,1,0.5,7.4,5.6,1.8000000000000007,13.0,9.0,4.0,7.0,5.0,2.0,-0.6666666666666666,0.5333333333333333,-1.2,15,9
12/12/2015,Sunderland,Watford,A,14,13,2,6,6,9,8,3,1,0,0,0,1,-4,0.13333333333333333,0.42857142857142855,0.5,1,-1,-3,0.375,5,0.6666666666666666,9.5,9.5,0.0,15.0,15.0,0.0,7.0,7.0,0.0,-0.8,0.0666666666666666,-0.8666666666666667,15,11
12/12/2015,West Ham,Stoke,D,22,12,9,3,7,9,11,7,1,2,0,0,10,6,0.391304347826087,0.23076923076923078,0.6285714285714286,-1,1,-2,0.4117647058823529,4,0.5789473684210527,4.6,8.600000000000001,-4.000000000000002,9.0,13.0,-4.0,7.0,7.0,0.0,0.2666666666666666,-0.0666666666666666,0.3333333333333333,16,18
13/12/2015,Aston Villa,Arsenal,A,18,8,2,4,8,7,5,5,0,0,0,0,10,-2,0.10526315789473684,0.4444444444444444,0.6666666666666666,0,0,1,0.5,0,0.45454545454545453,6.2,7.1,-0.8999999999999995,11.0,11.0,0.0,8.0,8.0,0.0,-1.0,0.9333333333333332,-1.9333333333333331,15,10
13/12/2015,Liverpool,West Brom,D,28,4,8,2,7,10,4,4,0,0,0,0,24,6,0.27586206896551724,0.4,0.8484848484848485,0,0,-3,0.3888888888888889,0,0.4444444444444444,9.0,5.4,3.5999999999999996,15.0,11.0,4.0,7.0,8.0,-1.0,0.0666666666666666,-0.3333333333333333,0.3999999999999999,17,8
13/12/2015,Tottenham,Newcastle,A,20,8,8,4,13,14,6,2,2,2,0,0,12,4,0.38095238095238093,0.4444444444444444,0.6896551724137931,0,0,-1,0.4642857142857143,4,0.6666666666666666,5.1,8.600000000000001,-3.5000000000000018,9.0,13.0,-4.0,8.0,7.0,1.0,0.8666666666666667,-0.9333333333333332,1.8,27,8
14/12/2015,Leicester,Chelsea,H,9,11,5,5,16,8,1,8,2,0,0,0,-2,0,0.5,0.4166666666666667,0.4285714285714285,2,-2,8,0.64,-7,0.1,7.9,7.9,0.0,13.0,13.0,0.0,9.0,9.0,0.0,0.7333333333333333,-0.4666666666666667,1.2,24,9
19/12/2015,Chelsea,Sunderland,H,17,11,7,3,12,12,2,2,1,3,0,0,6,4,0.3888888888888889,0.25,0.5862068965517241,-2,2,0,0.48,0,0.4,7.800000000000001,9.5,-1.6999999999999993,13.0,15.0,-2.0,5.0,7.0,-2.0,-0.5,-0.8125,0.3125,24,4
19/12/2015,Everton,Leicester,A,13,10,5,5,6,14,10,2,2,1,0,0,3,0,0.35714285714285715,0.45454545454545453,0.5416666666666666,1,-1,-8,0.2857142857142857,8,0.7692307692307693,4.3,7.800000000000001,-3.500000000000001,7.0,13.0,-6.0,7.0,5.0,2.0,0.5,0.75,-0.25,20,12
19/12/2015,Man United,Norwich,A,11,6,2,4,4,10,11,0,0,2,0,0,5,-2,0.16666666666666666,0.5714285714285714,0.6111111111111112,-2,2,-6,0.26666666666666666,11,0.9166666666666666,6.7,5.800000000000001,0.8999999999999995,11.0,11.0,0.0,7.0,7.0,0.0,0.5625,-0.625,1.1875,14,11
19/12/2015,Newcastle,Aston Villa,D,8,10,4,7,9,14,3,7,1,3,0,0,-2,-3,0.4444444444444444,0.6363636363636364,0.4210526315789473,-2,2,-5,0.375,-4,0.2727272727272727,9.0,7.5,1.5,15.0,11.0,4.0,6.0,6.0,0.0,-0.8125,-1.0625,0.25,23,10
19/12/2015,Southampton,Tottenham,A,11,13,4,6,18,9,4,7,1,1,0,0,-2,-2,0.3333333333333333,0.42857142857142855,0.44,0,0,9,0.6428571428571429,-3,0.3333333333333333,8.4,6.3,2.1000000000000005,13.0,9.0,4.0,7.0,6.0,1.0,0.125,0.75,-0.625,27,11
19/12/2015,Stoke,Crystal Palace,A,26,12,5,3,6,12,7,3,2,0,0,0,14,2,0.18518518518518517,0.23076923076923078,0.6666666666666666,2,-2,-6,0.3157894736842105,4,0.6363636363636364,7.0,7.9,-0.9000000000000004,13.0,13.0,0.0,7.0,7.0,0.0,-0.0625,0.375,-0.4375,18,10
