Date,HomeTeam,AwayTeam,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,shot_difference,shot_on_target_difference,home_shot_accuracy,away_shot_accuracy,shot_pressure_ratio,cards_difference,discipline_advantage,foul_difference,home_foul_ratio,corner_difference,home_corner_ratio,home_momentum,away_momentum,momentum_difference,home_form_points,away_form_points,form_difference,home_rest_days,away_rest_days,rest_days_difference,home_team_strength,away_team_strength,strength_difference
04/01/2023,Aston Villa,Wolves,D,13,10,4,3,6,12,7,8,1,3,0,0,3,1,0.2857142857142857,0.2727272727272727,0.5416666666666666,-2,2,-6,0.3157894736842105,-1,0.4375,9.0,8.600000000000001,0.3999999999999986,15.0,13.0,2.0,3.0,4.0,-1.0,-0.4378698224852071,-0.14792899408284024,-0.2899408284023669
04/01/2023,Southampton,Nott'm Forest,A,8,11,0,1,14,17,6,2,2,2,0,0,-3,-1,0.0,0.08333333333333333,0.4,0,0,-3,0.4375,4,0.6666666666666666,9.0,6.2,2.8,15.0,11.0,4.0,4.0,3.0,1.0,-0.3498233215547703,-1.2941176470588236,0.9442943255040532
04/01/2023,Leeds,West Ham,D,14,15,6,2,11,18,8,1,3,1,0,0,-1,4,0.4,0.125,0.4666666666666667,2,-2,-7,0.36666666666666664,7,0.8,7.0,10.0,-3.0,13.0,15.0,-2.0,4.0,5.0,-1.0,-0.3804347826086957,-0.08480565371024736,-0.29562912889844833
05/01/2023,Chelsea,Man City,A,8,12,2,3,9,9,3,2,2,0,0,0,-4,-1,0.2222222222222222,0.23076923076923078,0.38095238095238093,2,-2,0,0.47368421052631576,1,0.5,7.0,8.0,-1.0,13.0,13.0,0.0,4.0,5.0,-1.0,0.6666666666666666,1.5638297872340425,-0.8971631205673759
12/01/2023,Fulham,Chelsea,H,8,20,3,10,12,16,5,7,4,3,0,1,-12,-7,0.3333333333333333,0.47619047619047616,0.27586206896551724,-1,1,-4,0.41379310344827586,-2,0.38461538461538464,9.5,7.4,2.0999999999999996,15.0,13.0,2.0,9.0,7.0,2.0,-0.7446808510638298,0.6607773851590106,-1.4054582362228403
13/01/2023,Aston Villa,Leeds,H,11,16,5,4,12,8,0,11,2,2,0,0,-5,1,0.4166666666666667,0.23529411764705882,0.39285714285714285,0,0,4,0.5714285714285714,-11,0.0,7.5,5.4,2.0999999999999996,13.0,11.0,2.0,9.0,9.0,0.0,-0.43529411764705883,-0.3763440860215054,-0.058950031625553456
14/01/2023,Wolves,West Ham,H,17,16,4,4,10,7,4,3,0,2,0,0,1,0,0.2222222222222222,0.23529411764705882,0.5,-2,2,3,0.5555555555555556,1,0.5,7.0,7.5,-0.5,13.0,13.0,0.0,10.0,10.0,0.0,-0.14705882352941177,-0.08450704225352113,-0.06255178127589064
14/01/2023,Man United,Man City,H,8,5,4,1,15,5,1,2,3,0,0,0,3,3,0.4444444444444444,0.16666666666666666,0.5714285714285714,3,-3,10,0.7142857142857143,-1,0.25,10.0,8.4,1.5999999999999996,15.0,13.0,2.0,11.0,9.0,2.0,0.5512367491166078,1.5618374558303887,-1.010600706713781
14/01/2023,Brighton,Liverpool,H,16,6,9,2,8,15,7,1,1,3,0,0,10,7,0.5294117647058824,0.2857142857142857,0.6956521739130435,-2,2,-7,0.3333333333333333,6,0.7777777777777778,9.0,10.0,-1.0,15.0,15.0,0.0,11.0,12.0,-1.0,-0.2946859903381642,1.1307420494699647,-1.425428039808129
14/01/2023,Everton,Southampton,A,12,13,4,5,7,19,6,4,0,3,0,0,-1,-1,0.3076923076923077,0.35714285714285715,0.46153846153846156,-3,3,-12,0.25925925925925924,2,0.5454545454545454,7.4,9.0,-1.5999999999999996,13.0,15.0,-2.0,11.0,10.0,1.0,-0.1056338028169014,-0.352112676056338,0.2464788732394366
14/01/2023,Nott'm Forest,Leicester,H,15,6,5,1,11,12,3,5,1,2,0,0,9,4,0.3125,0.14285714285714285,0.6818181818181818,-1,1,-1,0.4583333333333333,-2,0.3333333333333333,7.0,9.0,-2.0,11.0,15.0,-4.0,10.0,11.0,-1.0,-1.1666666666666667,0.20422535211267606,-1.3708920187793427
14/01/2023,Brentford,Bournemouth,H,12,7,4,2,5,9,5,3,1,1,0,0,5,2,0.3076923076923077,0.25,0.6,0,0,-4,0.3333333333333333,2,0.5555555555555556,7.4,9.0,-1.5999999999999996,11.0,15.0,-4.0,12.0,11.0,1.0,-0.10714285714285714,-0.5288461538461539,0.4217032967032967
15/01/2023,Newcastle,Fulham,H,20,5,5,0,6,14,10,5,1,3,0,0,15,5,0.23809523809523808,0.0,0.7692307692307693,-2,2,-8,0.2857142857142857,5,0.625,5.4,9.0,-3.5999999999999996,11.0,15.0,-4.0,12.0,3.0,9.0,-0.2764227642276423,-0.7263157894736842,0.44989302524604197
15/01/2023,Chelsea,Crystal Palace,H,15,10,5,5,10,17,11,7,2,5,0,0,5,0,0.3125,0.45454545454545453,0.5769230769230769,-3,3,-7,0.35714285714285715,4,0.5789473684210527,7.800000000000001,9.5,-1.6999999999999993,13.0,15.0,-2.0,3.0,11.0,-8.0,0.6549295774647887,-0.3003533568904594,0.9552829343552481
15/01/2023,Tottenham,Arsenal,A,17,14,7,5,16,15,4,3,4,2,0,0,3,2,0.3888888888888889,0.3333333333333333,0.53125,2,-2,1,0.5,1,0.5,7.800000000000001,8.0,-0.1999999999999993,13.0,13.0,0.0,11.0,12.0,-1.0,0.8380281690140845,0.6007067137809188,0.23732145523316572
18/01/2023,Crystal Palace,Man United,D,10,15,5,4,9,10,3,3,1,2,0,0,-5,1,0.45454545454545453,0.25,0.38461538461538464,-1,1,-1,0.45,0,0.42857142857142855,9.5,9.5,0.0,15.0,15.0,0.0,3.0,4.0,-1.0,-0.3028169014084507,0.5528169014084507,-0.8556338028169015
19/01/2023,Man City,Tottenham,H,16,9,6,3,10,14,8,3,1,2,0,0,7,3,0.35294117647058826,0.3,0.6153846153846154,-1,1,-4,0.4,5,0.6666666666666666,7.800000000000001,8.7,-0.8999999999999986,13.0,13.0,0.0,5.0,4.0,1.0,1.5528169014084507,0.8280701754385965,0.7247467259698542
21/01/2023,Liverpool,Chelsea,D,15,11,3,2,16,9,5,5,3,1,0,0,4,1,0.1875,0.16666666666666666,0.5555555555555556,2,-2,7,0.6153846153846154,0,0.45454545454545453,9.5,8.7,0.8000000000000007,15.0,13.0,2.0,7.0,6.0,1.0,1.1161971830985915,0.656140350877193,0.4600568322213985
21/01/2023,Bournemouth,Nott'm Forest,D,16,20,4,5,10,7,4,6,1,2,0,0,-4,-1,0.23529411764705882,0.23809523809523808,0.43243243243243246,-1,1,3,0.5555555555555556,-2,0.36363636363636365,9.0,8.3,0.6999999999999993,15.0,13.0,2.0,7.0,7.0,0.0,-0.5358851674641149,-1.0,0.46411483253588515
21/01/2023,Leicester,Brighton,D,9,13,2,4,9,9,5,6,0,1,0,0,-4,-2,0.2,0.2857142857142857,0.391304347826087,-1,1,0,0.47368421052631576,-1,0.4166666666666667,9.0,9.5,-0.5,15.0,15.0,0.0,7.0,7.0,0.0,0.19649122807017544,-0.27884615384615385,0.4753373819163293
21/01/2023,Southampton,Aston Villa,A,8,16,5,5,19,9,2,2,1,2,0,0,-8,0,0.5555555555555556,0.29411764705882354,0.32,-1,1,10,0.6551724137931034,0,0.4,9.0,7.9,1.0999999999999996,15.0,13.0,2.0,7.0,8.0,-1.0,-0.3473684210526316,-0.4269005847953216,0.07953216374269001
21/01/2023,West Ham,Everton,H,11,5,4,2,9,6,4,9,1,1,0,0,6,2,0.3333333333333333,0.3333333333333333,0.6470588235294118,0,0,3,0.5625,-5,0.2857142857142857,8.4,7.800000000000001,0.5999999999999996,13.0,13.0,0.0,7.0,7.0,0.0,-0.08771929824561403,-0.10877192982456141,0.02105263157894738
21/01/2023,Crystal Palace,Newcastle,D,6,16,1,7,13,7,3,15,4,2,0,0,-10,-6,0.14285714285714285,0.4117647058823529,0.2608695652173913,2,-2,6,0.6190476190476191,-12,0.15789473684210525,7.5,6.7,0.7999999999999998,13.0,11.0,2.0,3.0,6.0,-3.0,-0.3017543859649123,-0.27125506072874495,-0.03049932523616733
22/01/2023,Leeds,Brentford,D,9,6,5,0,10,18,2,3,2,2,0,0,3,5,0.5,0.0,0.5625,0,0,-8,0.3448275862068966,-1,0.3333333333333333,6.7,8.2,-1.4999999999999991,11.0,13.0,-2.0,9.0,8.0,1.0,-0.3829787234042553,-0.07017543859649122,-0.3128032848077641
22/01/2023,Man City,Wolves,H,13,10,7,1,10,10,5,7,1,2,0,0,3,6,0.5,0.09090909090909091,0.5416666666666666,-1,1,0,0.47619047619047616,-2,0.38461538461538464,8.2,7.9,0.29999999999999893,13.0,13.0,0.0,3.0,8.0,-5.0,1.5543859649122806,-0.14035087719298245,1.694736842105263
22/01/2023,Arsenal,Man United,H,25,6,5,4,8,9,12,4,1,2,0,0,19,1,0.19230769230769232,0.5714285714285714,0.78125,-1,1,-1,0.4444444444444444,8,0.7058823529411765,7.9,7.5,0.40000000000000036,13.0,13.0,0.0,7.0,4.0,3.0,0.6056338028169014,0.5508771929824562,0.05475660983444519
23/01/2023,Fulham,Tottenham,A,10,10,5,3,10,10,3,8,1,3,0,0,0,2,0.45454545454545453,0.2727272727272727,0.47619047619047616,-2,2,0,0.47619047619047616,-5,0.25,9.0,9.100000000000001,-0.10000000000000142,15.0,13.0,2.0,8.0,4.0,4.0,-0.7291666666666666,0.8181818181818182,-1.5473484848484849
03/02/2023,Chelsea,Fulham,D,12,10,3,4,16,12,6,2,1,4,0,0,2,-1,0.23076923076923078,0.36363636363636365,0.5217391304347826,-3,3,4,0.5517241379310345,4,0.6666666666666666,7.6000000000000005,9.0,-1.3999999999999995,11.0,15.0,-4.0,13.0,11.0,2.0,0.6538461538461539,-0.7319587628865979,1.3858049167327517
04/02/2023,Newcastle,West Ham,D,8,10,2,1,11,13,4,2,2,1,0,0,-2,1,0.2222222222222222,0.09090909090909091,0.42105263157894735,1,-1,-2,0.44,2,0.5714285714285714,5.5,8.3,-2.8000000000000007,9.0,13.0,-4.0,14.0,14.0,0.0,-0.2701612903225806,-0.08041958041958042,-0.1897417099030002
04/02/2023,Wolves,Liverpool,H,12,22,6,4,9,7,2,7,1,1,0,0,-10,2,0.46153846153846156,0.17391304347826086,0.34285714285714286,0,0,2,0.5294117647058824,-5,0.2,8.3,7.5,0.8000000000000007,13.0,13.0,0.0,13.0,14.0,-1.0,-0.1569767441860465,1.1122807017543859,-1.2692574459404324
04/02/2023,Man United,Crystal Palace,H,14,10,5,3,9,9,5,5,1,2,1,0,4,2,0.3333333333333333,0.2727272727272727,0.56,1,-1,0,0.47368421052631576,0,0.45454545454545453,7.4,5.4,2.0,13.0,11.0,2.0,13.0,14.0,-1.0,0.5454545454545454,-0.3006993006993007,0.846153846153846
04/02/2023,Everton,Arsenal,H,12,15,4,3,13,8,7,5,4,1,0,0,-3,1,0.3076923076923077,0.1875,0.42857142857142855,3,-3,5,0.5909090909090909,2,0.5384615384615384,8.2,8.8,-0.6000000000000014,13.0,13.0,0.0,14.0,13.0,1.0,-0.11538461538461539,0.6070175438596491,-0.7224021592442645
04/02/2023,Brentford,Southampton,H,14,14,4,6,10,9,4,4,1,2,0,0,0,-2,0.26666666666666666,0.4,0.4827586206896552,-1,1,1,0.5,0,0.4444444444444444,6.6000000000000005,9.0,-2.3999999999999995,11.0,15.0,-4.0,13.0,14.0,-1.0,-0.06896551724137931,-0.34965034965034963,0.28068483240897035
04/02/2023,Aston Villa,Leicester,A,19,9,4,5,10,10,11,3,0,2,0,0,10,-1,0.2,0.5,0.6551724137931034,-2,2,0,0.47619047619047616,8,0.7333333333333333,8.3,7.0,1.3000000000000007,13.0,13.0,0.0,14.0,14.0,0.0,-0.4186046511627907,0.1958041958041958,-0.6144088469669865
04/02/2023,Brighton,Bournemouth,H,20,12,6,2,14,7,7,3,3,1,0,0,8,4,0.2857142857142857,0.15384615384615385,0.6060606060606061,2,-2,7,0.6363636363636364,4,0.6363636363636364,8.0,7.0,1.0,13.0,13.0,0.0,14.0,14.0,0.0,-0.27751196172248804,-0.5333333333333333,0.2558213716108453
05/02/2023,Nott'm Forest,Leeds,H,6,10,2,4,15,14,0,2,4,2,0,0,-4,-2,0.2857142857142857,0.36363636363636365,0.35294117647058826,2,-2,1,0.5,-2,0.0,7.2,5.5,1.7000000000000002,11.0,9.0,2.0,15.0,14.0,1.0,-0.95,-0.37894736842105264,-0.5710526315789473
05/02/2023,Tottenham,Man City,H,12,15,3,5,19,14,4,6,2,3,1,0,-3,-2,0.23076923076923078,0.3125,0.42857142857142855,1,-1,5,0.5588235294117647,-2,0.36363636363636365,9.0,8.600000000000001,0.3999999999999986,15.0,13.0,2.0,13.0,14.0,-1.0,0.818815331010453,1.5594405594405594,-0.7406252284301064
08/02/2023,Man United,Leeds,D,24,8,7,2,7,11,6,5,1,3,0,0,16,5,0.28,0.2222222222222222,0.7272727272727273,-2,2,-4,0.3684210526315789,1,0.5,7.800000000000001,6.2,1.6000000000000005,13.0,9.0,4.0,4.0,3.0,1.0,0.5470383275261324,-0.3854166666666667,0.9324549941927991
11/02/2023,Leicester,Tottenham,H,15,11,7,4,14,9,1,5,5,2,0,0,4,3,0.4375,0.3333333333333333,0.5555555555555556,3,-3,5,0.5833333333333334,-4,0.14285714285714285,7.4,9.0,-1.5999999999999996,13.0,15.0,-2.0,7.0,6.0,1.0,0.20209059233449478,0.8194444444444444,-0.6173538521099496
11/02/2023,Bournemouth,Newcastle,D,11,15,5,7,8,10,4,6,2,3,0,0,-4,-2,0.4166666666666667,0.4375,0.4074074074074074,-1,1,-2,0.42105263157894735,-2,0.36363636363636365,7.4,4.7,2.7,13.0,7.0,6.0,7.0,7.0,0.0,-0.5355450236966824,-0.26907630522088355,-0.2664687184757989
11/02/2023,Fulham,Nott'm Forest,H,16,10,3,1,9,11,5,4,0,1,0,0,6,2,0.17647058823529413,0.09090909090909091,0.5925925925925926,-1,1,-2,0.42857142857142855,1,0.5,7.0,7.5,-0.5,13.0,11.0,2.0,8.0,6.0,2.0,-0.7244897959183674,-0.8571428571428571,0.13265306122448972
11/02/2023,Southampton,Wolves,A,17,11,2,2,12,14,5,2,2,2,0,1,6,0,0.1111111111111111,0.16666666666666666,0.5862068965517241,-2,2,-2,0.4444444444444444,3,0.625,9.0,8.7,0.3000000000000007,15.0,13.0,2.0,7.0,7.0,0.0,-0.3588850174216028,-0.13872832369942195,-0.22015669372218083
11/02/2023,Arsenal,Brentford,D,23,9,7,2,9,9,7,4,0,2,0,0,14,5,0.2916666666666667,0.2,0.696969696969697,-2,2,0,0.47368421052631576,3,0.5833333333333334,9.2,7.4,1.799999999999999,13.0,13.0,0.0,7.0,7.0,0.0,0.6013986013986014,-0.01694915254237288,0.6183477539409742
11/02/2023,Crystal Palace,Brighton,D,6,17,1,7,10,11,1,6,4,1,0,0,-11,-6,0.14285714285714285,0.3888888888888889,0.25,3,-3,-1,0.45454545454545453,-5,0.125,6.2,8.4,-2.2,11.0,13.0,-2.0,7.0,7.0,0.0,-0.30313588850174217,-0.2714285714285714,-0.03170731707317076
11/02/2023,West Ham,Chelsea,D,10,12,2,4,9,11,5,6,1,1,0,0,-2,-2,0.18181818181818182,0.3076923076923077,0.43478260869565216,0,0,-2,0.42857142857142855,-1,0.4166666666666667,6.7,5.9,0.7999999999999998,11.0,11.0,0.0,7.0,8.0,-1.0,-0.08013937282229965,0.6515679442508711,-0.7317073170731707
12/02/2023,Leeds,Man United,A,16,11,6,5,10,13,7,3,2,1,0,0,5,1,0.35294117647058826,0.4166666666666667,0.5714285714285714,1,-1,-3,0.4166666666666667,4,0.6363636363636364,5.4,6.7,-1.2999999999999998,9.0,11.0,-2.0,4.0,4.0,0.0,-0.38144329896907214,0.5451388888888888,-0.926582187857961
12/02/2023,Man City,Aston Villa,H,17,6,9,2,13,14,8,4,1,2,0,0,11,7,0.5,0.2857142857142857,0.7083333333333334,-1,1,-1,0.4642857142857143,4,0.6153846153846154,9.5,9.2,0.3000000000000007,15.0,13.0,2.0,7.0,8.0,-1.0,1.5505226480836236,-0.4277456647398844,1.978268312823508
13/02/2023,Liverpool,Everton,H,15,6,6,1,8,16,3,3,1,3,0,0,9,5,0.375,0.14285714285714285,0.6818181818181818,-2,2,-8,0.32,0,0.42857142857142855,7.9,8.600000000000001,-0.7000000000000011,13.0,13.0,0.0,9.0,9.0,0.0,1.097902097902098,-0.11149825783972125,1.2094003557418191
15/02/2023,Arsenal,Man City,A,10,9,1,6,11,15,1,3,2,3,0,0,1,-5,0.09090909090909091,0.6,0.5,-1,1,-4,0.4074074074074074,-2,0.2,7.6000000000000005,9.5,-1.8999999999999995,11.0,15.0,-4.0,4.0,3.0,1.0,0.5993031358885017,1.5520833333333333,-0.9527801974448316
18/02/2023,Wolves,Bournemouth,A,15,5,4,1,12,10,12,2,3,3,0,0,10,3,0.25,0.16666666666666666,0.7142857142857143,0,0,2,0.5217391304347826,10,0.8,8.600000000000001,6.300000000000001,2.3000000000000007,13.0,11.0,2.0,7.0,7.0,0.0,-0.13218390804597702,-0.5330188679245284,0.40083495987855133
18/02/2023,Nott'm Forest,Man City,D,4,26,1,6,8,6,0,10,1,0,0,0,-22,-5,0.2,0.2222222222222222,0.12903225806451613,1,-1,2,0.5333333333333333,-10,0.0,7.800000000000001,9.5,-1.6999999999999993,13.0,15.0,-2.0,7.0,3.0,4.0,-0.9090909090909091,1.5536332179930796,-2.462724127083989
18/02/2023,Everton,Leeds,H,15,8,6,0,8,6,6,4,2,3,0,0,7,6,0.375,0.0,0.625,-1,1,2,0.5333333333333333,2,0.5454545454545454,9.0,6.6,2.4000000000000004,15.0,11.0,4.0,5.0,6.0,-1.0,-0.11805555555555555,-0.3979591836734694,0.2799036281179138
18/02/2023,Newcastle,Liverpool,A,14,13,4,7,3,8,6,7,1,1,1,0,1,-3,0.26666666666666666,0.5,0.5,2,-2,-5,0.25,-1,0.42857142857142855,4.3,8.8,-4.500000000000001,7.0,13.0,-6.0,7.0,5.0,2.0,-0.268,1.1010452961672474,-1.3690452961672475
18/02/2023,Brighton,Fulham,A,21,5,7,2,12,14,10,2,0,5,0,0,16,5,0.3181818181818182,0.3333333333333333,0.7777777777777778,-5,5,-2,0.4444444444444444,8,0.7692307692307693,6.800000000000001,7.4,-0.5999999999999996,11.0,13.0,-2.0,7.0,7.0,0.0,-0.27014218009478674,-0.696969696969697,0.4268275168749103
18/02/2023,Brentford,Crystal Palace,D,12,10,5,4,10,8,2,6,2,2,0,0,2,1,0.38461538461538464,0.36363636363636365,0.5217391304347826,0,0,2,0.5263157894736842,-4,0.2222222222222222,5.800000000000001,5.0,0.8000000000000007,11.0,9.0,2.0,7.0,7.0,0.0,-0.016666666666666666,-0.3020833333333333,0.28541666666666665
18/02/2023,Aston Villa,Arsenal,A,7,20,5,5,13,4,2,9,2,1,0,0,-13,0,0.625,0.23809523809523808,0.25,1,-1,9,0.7222222222222222,-7,0.16666666666666666,9.100000000000001,8.4,0.7000000000000011,13.0,13.0,0.0,6.0,3.0,3.0,-0.4367816091954023,0.5902777777777778,-1.02705938697318
18/02/2023,Chelsea,Southampton,A,17,8,5,5,16,24,8,2,3,6,0,0,9,0,0.2777777777777778,0.5555555555555556,0.6538461538461539,-3,3,-8,0.3902439024390244,6,0.7272727272727273,4.2,9.5,-5.3,9.0,15.0,-6.0,7.0,7.0,0.0,0.6493055555555556,-0.3611111111111111,1.0104166666666667
19/02/2023,Man United,Leicester,H,26,19,8,3,9,9,6,6,0,2,0,0,7,5,0.2962962962962963,0.15,0.5652173913043478,-2,2,0,0.47368421052631576,0,0.46153846153846156,8.0,7.800000000000001,0.1999999999999993,11.0,13.0,-2.0,7.0,8.0,-1.0,0.5501730103806228,0.21180555555555555,0.33836745482506725
19/02/2023,Tottenham,West Ham,H,16,6,6,1,16,10,4,7,2,1,0,0,10,5,0.35294117647058826,0.14285714285714285,0.6956521739130435,1,-1,6,0.5925925925925926,-3,0.3333333333333333,9.0,5.0,4.0,15.0,9.0,6.0,8.0,8.0,0.0,0.8062283737024222,-0.0798611111111111,0.8860894848135332
24/02/2023,Fulham,Wolves,D,10,8,5,2,12,17,4,3,2,0,0,0,2,3,0.45454545454545453,0.2222222222222222,0.5263157894736842,2,-2,-5,0.4,1,0.5,7.800000000000001,9.5,-1.6999999999999993,13.0,15.0,-2.0,6.0,6.0,0.0,-0.68,-0.13714285714285715,-0.5428571428571429
25/02/2023,Crystal Palace,Liverpool,D,6,12,0,4,11,14,5,3,2,5,0,0,-6,-4,0.0,0.3076923076923077,0.3157894736842105,-3,3,-3,0.4230769230769231,2,0.5555555555555556,4.2,9.2,-4.999999999999999,7.0,13.0,-6.0,7.0,7.0,0.0,-0.30103806228373703,1.1041666666666667,-1.4052047289504037
25/02/2023,Bournemouth,Man City,A,13,20,2,5,10,9,4,6,2,2,0,0,-7,-3,0.14285714285714285,0.23809523809523808,0.38235294117647056,0,0,1,0.5,-2,0.36363636363636365,6.6,8.0,-1.4000000000000004,11.0,13.0,-2.0,7.0,7.0,0.0,-0.5258215962441315,1.5482758620689656,-2.074097458313097
25/02/2023,West Ham,Nott'm Forest,H,18,8,5,3,8,5,12,3,0,0,0,0,10,2,0.2631578947368421,0.3333333333333333,0.6666666666666666,0,0,3,0.5714285714285714,9,0.75,6.2,6.2,0.0,11.0,11.0,0.0,6.0,7.0,-1.0,-0.08650519031141868,-0.8695652173913043,0.7830600270798856
25/02/2023,Leicester,Arsenal,A,1,10,0,2,14,9,0,8,0,1,0,0,-9,-2,0.0,0.18181818181818182,0.08333333333333333,-1,1,5,0.5833333333333334,-8,0.0,8.7,8.8,-0.10000000000000142,13.0,13.0,0.0,6.0,7.0,-1.0,0.20069204152249134,0.5951557093425606,-0.39446366782006925
25/02/2023,Everton,Aston Villa,A,15,9,5,5,12,12,5,1,2,1,0,0,6,0,0.3125,0.5,0.6,1,-1,0,0.48,4,0.7142857142857143,9.0,9.0,0.0,15.0,15.0,0.0,7.0,7.0,0.0,-0.11418685121107267,-0.44571428571428573,0.3315274345032131
25/02/2023,Leeds,Southampton,H,14,8,4,2,15,13,9,2,2,4,0,0,6,2,0.26666666666666666,0.2222222222222222,0.6086956521739131,-2,2,2,0.5172413793103449,7,0.75,7.4,9.5,-2.0999999999999996,11.0,15.0,-4.0,7.0,7.0,0.0,-0.40404040404040403,-0.356401384083045,-0.04763901995735903
26/02/2023,Tottenham,Chelsea,H,8,10,3,2,10,10,4,4,2,3,0,0,-2,1,0.3333333333333333,0.18181818181818182,0.42105263157894735,-1,1,0,0.47619047619047616,0,0.4444444444444444,9.5,5.9,3.5999999999999996,15.0,9.0,6.0,7.0,8.0,-1.0,0.8103448275862069,0.643598615916955,0.16674621166925185
01/03/2023,Arsenal,Everton,H,15,8,5,5,5,12,5,1,0,2,0,0,7,0,0.3125,0.5555555555555556,0.625,-2,2,-7,0.2777777777777778,4,0.7142857142857143,8.7,9.0,-0.3000000000000007,13.0,15.0,-2.0,4.0,4.0,0.0,0.596551724137931,-0.1206896551724138,0.7172413793103448
01/03/2023,Liverpool,Wolves,H,15,4,6,1,13,14,5,2,2,3,0,0,11,5,0.375,0.2,0.75,-1,1,-1,0.4642857142857143,3,0.625,7.1000000000000005,7.0,0.10000000000000053,11.0,13.0,-2.0,4.0,5.0,-1.0,1.1003460207612457,-0.13636363636363635,1.236709657124882
04/03/2023,Chelsea,Leeds,H,13,11,3,2,10,7,5,7,2,0,0,0,2,1,0.21428571428571427,0.16666666666666666,0.52,2,-2,3,0.5555555555555556,-2,0.38461538461538464,7.1000000000000005,8.7,-1.5999999999999988,9.0,13.0,-4.0,6.0,7.0,-1.0,0.6344827586206897,-0.39,1.0244827586206897
04/03/2023,Southampton,Leicester,H,11,11,5,0,12,11,3,4,4,2,0,0,0,5,0.4166666666666667,0.0,0.4782608695652174,2,-2,1,0.5,-1,0.375,9.0,8.600000000000001,0.3999999999999986,15.0,13.0,2.0,7.0,7.0,0.0,-0.3586206896551724,0.19655172413793104,-0.5551724137931034
04/03/2023,Brighton,West Ham,H,20,3,9,2,6,8,7,3,0,3,0,0,17,7,0.42857142857142855,0.5,0.8333333333333334,-3,3,-2,0.4,4,0.6363636363636364,7.6,7.0,0.5999999999999996,11.0,11.0,0.0,14.0,7.0,7.0,-0.27358490566037735,-0.07241379310344828,-0.20117111255692907
04/03/2023,Wolves,Tottenham,H,8,21,5,6,11,18,4,8,1,1,0,0,-13,-1,0.5555555555555556,0.2727272727272727,0.26666666666666666,0,0,-7,0.36666666666666664,-4,0.3076923076923077,7.4,9.0,-1.5999999999999996,13.0,15.0,-2.0,3.0,6.0,-3.0,-0.14689265536723164,0.8144329896907216,-0.9613256450579533
04/03/2023,Arsenal,Bournemouth,H,31,4,9,4,6,8,17,1,0,2,0,0,27,5,0.28125,0.8,0.8611111111111112,-2,2,-2,0.4,16,0.8947368421052632,9.100000000000001,7.4,1.700000000000001,13.0,11.0,2.0,3.0,7.0,-4.0,0.6082474226804123,-0.5373831775700935,1.145630600250506
04/03/2023,Aston Villa,Crystal Palace,H,8,3,1,0,14,17,2,4,2,3,0,1,5,1,0.1111111111111111,0.0,0.6666666666666666,-3,3,-3,0.4375,-2,0.2857142857142857,9.0,3.8,5.2,15.0,7.0,8.0,7.0,7.0,0.0,-0.4318181818181818,-0.3,-0.13181818181818183
04/03/2023,Man City,Newcastle,H,11,5,3,2,8,13,8,4,2,4,0,0,6,1,0.25,0.3333333333333333,0.6470588235294118,-2,2,-5,0.36363636363636365,4,0.6153846153846154,8.4,5.9,2.5,13.0,9.0,4.0,7.0,14.0,-7.0,1.5532646048109966,-0.2749003984063745,1.828165003217371
05/03/2023,Nott'm Forest,Everton,D,10,10,4,3,11,17,3,3,3,5,0,0,0,1,0.36363636363636365,0.2727272727272727,0.47619047619047616,-2,2,-6,0.3793103448275862,0,0.42857142857142855,7.0,9.5,-2.5,11.0,15.0,-4.0,8.0,4.0,4.0,-1.0,-0.13402061855670103,-0.865979381443299
05/03/2023,Liverpool,Man United,H,18,8,8,4,13,14,4,3,2,3,0,0,10,4,0.42105263157894735,0.4444444444444444,0.6666666666666666,-1,1,-1,0.4642857142857143,1,0.5,7.9,8.8,-0.9000000000000004,13.0,13.0,0.0,4.0,14.0,-10.0,1.103448275862069,0.5586206896551724,0.5448275862068965
06/03/2023,Brentford,Fulham,H,14,9,6,5,12,17,2,3,0,3,0,0,5,1,0.4,0.5,0.5833333333333334,-3,3,-5,0.4,-1,0.3333333333333333,4.6,6.2,-1.6000000000000005,9.0,11.0,-2.0,16.0,10.0,6.0,-0.01639344262295082,-0.6732673267326733,0.6568738841097225
11/03/2023,Bournemouth,Liverpool,H,5,15,2,6,7,9,3,8,2,1,0,0,-10,-4,0.3333333333333333,0.375,0.23809523809523808,1,-1,-2,0.4117647058823529,-5,0.25,8.2,8.3,-0.10000000000000142,13.0,13.0,0.0,7.0,6.0,1.0,-0.5395348837209303,1.1237113402061856,-1.663246223927116
11/03/2023,Everton,Brentford,H,13,12,6,4,11,12,5,8,2,1,0,0,1,2,0.42857142857142855,0.3076923076923077,0.5,1,-1,-1,0.4583333333333333,-3,0.35714285714285715,7.0,5.8,1.2000000000000002,13.0,9.0,4.0,6.0,5.0,1.0,-0.13356164383561644,0.0,-0.13356164383561644
11/03/2023,Leeds,Brighton,D,12,14,4,2,12,9,4,7,1,1,0,0,-2,2,0.3076923076923077,0.13333333333333333,0.4444444444444444,0,0,3,0.5454545454545454,-3,0.3333333333333333,8.600000000000001,8.4,0.20000000000000107,13.0,11.0,2.0,7.0,7.0,0.0,-0.39603960396039606,-0.2535211267605634,-0.14251847719983268
