Date,HomeTeam,AwayTeam,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,shot_difference,shot_on_target_difference,home_shot_accuracy,away_shot_accuracy,foul_difference,corner_difference,home_rest_days,away_rest_days,rest_days_difference,total_cards,home_cards_ratio,home_foul_ratio,Bournemouth_momentum,Chelsea_momentum,Everton_momentum,Leicester_momentum,Man United_momentum,Norwich_momentum,Arsenal_momentum,Newcastle_momentum,Stoke_momentum,West Brom_momentum,Aston Villa_momentum,West Ham_momentum,Watford_momentum,Tottenham_momentum,Swansea_momentum,Sunderland_momentum,Southampton_momentum,Crystal Palace_momentum,Man City_momentum,Liverpool_momentum,Middlesbrough_momentum,Hull_momentum,Burnley_momentum,Brighton_momentum,Huddersfield_momentum,Fulham_momentum,Wolves_momentum,Cardiff_momentum,Sheffield United_momentum,Leeds_momentum,Brentford_momentum,Nott'm Forest_momentum,Luton_momentum,Ipswich_momentum,momentum_difference
30/03/2024,Newcastle,West Ham,H,24,10,9,4,9,8,3,4,1,1,1,0,14,5,0.36,0.36363636363636365,1,-1,19.0,13.0,6.0,4,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38001995333143374
30/03/2024,Chelsea,Burnley,D,33,18,13,7,12,7,12,4,2,2,0,1,15,6,0.38235294117647056,0.3684210526315789,5,8,19.0,14.0,5.0,6,0.2857142857142857,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10791091294156045
30/03/2024,Bournemouth,Everton,H,11,7,4,3,14,11,9,8,1,2,0,0,4,1,0.3333333333333333,0.375,3,1,17.0,21.0,-4.0,3,0.25,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0764470627396043
30/03/2024,Nott'm Forest,Crystal Palace,D,12,10,5,3,14,12,4,6,1,1,0,0,2,2,0.38461538461538464,0.2727272727272727,2,-2,14.0,21.0,-7.0,2,0.3333333333333333,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1031622231789888
31/03/2024,Liverpool,Brighton,H,30,9,8,3,20,6,8,4,5,3,0,0,21,5,0.25806451612903225,0.3,14,4,21.0,21.0,0.0,8,0.5555555555555556,0.7407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11228894071382405
31/03/2024,Man City,Arsenal,D,12,6,1,2,9,20,7,4,0,2,0,0,6,-1,0.07692307692307693,0.2857142857142857,-11,3,21.0,22.0,-1.0,2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41566532198097467
02/04/2024,Newcastle,Everton,D,18,10,6,3,9,14,7,3,0,3,0,0,8,3,0.3157894736842105,0.2727272727272727,-5,4,3.0,3.0,0.0,3,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5357429983842562
02/04/2024,Nott'm Forest,Fulham,H,16,18,4,3,7,8,3,8,0,0,0,0,-2,1,0.23529411764705882,0.15789473684210525,-1,-5,3.0,3.0,0.0,0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6404865389800304
02/04/2024,Bournemouth,Crystal Palace,H,11,3,6,2,13,14,9,2,3,2,0,0,8,4,0.5,0.5,-1,7,3.0,3.0,0.0,5,0.5,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27860528896652936
02/04/2024,Burnley,Wolves,D,13,8,6,2,10,12,7,4,0,2,0,0,5,4,0.42857142857142855,0.2222222222222222,-2,3,3.0,3.0,0.0,2,0.0,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12087086059452201
02/04/2024,West Ham,Tottenham,D,11,13,4,4,13,9,9,5,1,4,0,0,-2,0,0.3333333333333333,0.2857142857142857,4,4,3.0,3.0,0.0,5,0.16666666666666666,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6381032367708306
03/04/2024,Arsenal,Luton,H,13,5,4,1,12,8,3,1,1,1,0,0,8,3,0.2857142857142857,0.16666666666666666,4,2,3.0,4.0,-1.0,2,0.3333333333333333,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46170252598640005
03/04/2024,Brentford,Brighton,D,5,24,2,6,9,12,1,5,1,1,0,0,-19,-4,0.3333333333333333,0.24,-3,-4,4.0,3.0,1.0,2,0.3333333333333333,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3950066655657603
03/04/2024,Man City,Aston Villa,H,25,8,11,3,6,13,2,3,1,2,0,0,17,8,0.4230769230769231,0.3333333333333333,-7,-1,3.0,4.0,-1.0,3,0.25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9580197347775962
04/04/2024,Chelsea,Man United,H,28,19,10,5,7,15,12,3,3,0,0,0,9,5,0.3448275862068966,0.25,-8,9,5.0,5.0,0.0,3,0.75,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3719858819275465
04/04/2024,Liverpool,Sheffield United,H,29,8,9,3,6,9,13,1,0,1,0,0,21,6,0.3,0.3333333333333333,-3,12,4.0,5.0,-1.0,1,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3861383354867453
06/04/2024,Crystal Palace,Man City,A,7,18,4,8,13,3,2,9,1,1,0,0,-11,-4,0.5,0.42105263157894735,10,-7,4.0,3.0,1.0,2,0.3333333333333333,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7448977228649803
06/04/2024,Aston Villa,Brentford,D,11,8,3,3,15,11,11,3,2,2,0,0,3,0,0.25,0.3333333333333333,4,8,3.0,3.0,0.0,4,0.4,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18593277272473818
06/04/2024,Everton,Burnley,H,12,6,3,1,11,13,3,5,2,1,0,1,6,2,0.23076923076923078,0.14285714285714285,-2,-2,4.0,4.0,0.0,5,0.3333333333333333,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8513212970278542
06/04/2024,Fulham,Newcastle,A,14,12,4,5,10,13,14,3,1,2,0,0,2,-1,0.26666666666666666,0.38461538461538464,-3,11,4.0,4.0,0.0,3,0.25,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23817505315932344
06/04/2024,Luton,Bournemouth,H,19,8,9,1,7,14,7,2,0,0,0,0,11,8,0.45,0.1111111111111111,-7,5,3.0,4.0,-1.0,0,0.0,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39033183699261037
06/04/2024,Wolves,West Ham,A,14,11,7,4,15,7,4,4,5,2,0,0,3,3,0.4666666666666667,0.3333333333333333,8,0,4.0,4.0,0.0,7,0.625,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09664873274704618
06/04/2024,Brighton,Arsenal,A,10,20,2,7,14,13,8,7,1,2,0,0,-10,-5,0.18181818181818182,0.3333333333333333,1,1,3.0,3.0,0.0,3,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18420120638523
07/04/2024,Man United,Liverpool,D,9,28,5,7,9,10,6,11,5,2,0,0,-19,-2,0.5,0.2413793103448276,-1,-5,3.0,3.0,0.0,7,0.625,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6967048311969127
07/04/2024,Sheffield United,Chelsea,D,11,6,6,3,12,10,7,6,4,2,0,0,5,3,0.5,0.42857142857142855,2,1,3.0,3.0,0.0,6,0.5714285714285714,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4320835080504758
07/04/2024,Tottenham,Nott'm Forest,H,17,13,7,6,11,12,12,2,2,3,0,0,4,1,0.3888888888888889,0.42857142857142855,-1,10,5.0,5.0,0.0,5,0.3333333333333333,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3163994991026379
13/04/2024,Bournemouth,Man United,D,20,8,5,2,13,14,7,2,4,0,0,0,12,3,0.23809523809523808,0.2222222222222222,-1,5,7.0,6.0,1.0,4,0.8,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29184455153594213
13/04/2024,Nott'm Forest,Wolves,D,18,11,9,4,15,10,10,1,2,3,0,0,7,5,0.47368421052631576,0.3333333333333333,5,9,6.0,7.0,-1.0,5,0.3333333333333333,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3726449485072099
13/04/2024,Man City,Luton,H,33,4,13,2,7,6,12,1,1,0,0,0,29,11,0.38235294117647056,0.4,1,11,7.0,7.0,0.0,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03979023915762901
13/04/2024,Burnley,Brighton,D,11,20,3,8,18,8,4,5,1,2,0,0,-9,-5,0.25,0.38095238095238093,10,-1,7.0,7.0,0.0,3,0.25,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36692533875040867
13/04/2024,Brentford,Sheffield United,H,9,8,5,2,8,11,3,6,3,1,0,0,1,3,0.5,0.2222222222222222,-3,-3,7.0,6.0,1.0,4,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12178649075671488
13/04/2024,Newcastle,Tottenham,H,18,11,5,2,14,12,16,3,0,4,0,0,7,3,0.2631578947368421,0.16666666666666666,2,13,7.0,6.0,1.0,4,0.0,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7137362750821582
14/04/2024,Liverpool,Crystal Palace,A,21,8,6,5,10,10,11,1,1,1,0,0,13,1,0.2727272727272727,0.5555555555555556,0,10,7.0,8.0,-1.0,2,0.3333333333333333,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7206607661778774
14/04/2024,West Ham,Fulham,A,15,18,4,10,6,13,8,3,1,2,0,0,-3,-6,0.25,0.5263157894736842,-7,5,8.0,8.0,0.0,3,0.25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11750000373729398
14/04/2024,Arsenal,Aston Villa,A,18,11,4,2,12,7,4,6,3,1,0,0,7,2,0.21052631578947367,0.16666666666666666,5,-2,8.0,8.0,0.0,4,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18613299926091173
15/04/2024,Chelsea,Everton,H,14,10,10,2,5,21,4,8,1,4,0,0,4,8,0.6666666666666666,0.18181818181818182,-16,-4,8.0,9.0,-1.0,5,0.16666666666666666,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13225546533827717
20/04/2024,Luton,Brentford,A,6,21,3,9,13,9,4,9,1,2,0,0,-15,-6,0.42857142857142855,0.4090909090909091,4,-5,7.0,7.0,0.0,3,0.25,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1935137150667935
20/04/2024,Sheffield United,Burnley,A,18,16,11,9,10,9,11,2,1,0,0,0,2,2,0.5789473684210527,0.5294117647058824,1,9,7.0,7.0,0.0,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6193032501745881
20/04/2024,Wolves,Arsenal,A,5,24,3,9,14,9,1,2,3,2,0,0,-19,-6,0.5,0.36,5,-1,7.0,6.0,1.0,5,0.5,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4132620946616381
21/04/2024,Everton,Nott'm Forest,H,7,8,4,3,15,9,6,4,3,2,0,0,-1,1,0.5,0.3333333333333333,6,2,6.0,8.0,-2.0,5,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30133393119340224
21/04/2024,Aston Villa,Bournemouth,H,14,14,4,6,8,14,8,4,1,3,0,0,0,-2,0.26666666666666666,0.4,-6,4,7.0,8.0,-1.0,4,0.2,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9626724051097207
21/04/2024,Crystal Palace,West Ham,H,18,4,7,1,9,9,4,0,3,2,0,0,14,6,0.3684210526315789,0.2,0,4,7.0,7.0,0.0,5,0.5,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4521448017274283
21/04/2024,Fulham,Liverpool,A,12,14,5,7,5,11,1,4,3,0,0,0,-2,-2,0.38461538461538464,0.4666666666666667,-6,-3,7.0,7.0,0.0,3,0.75,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024163548269997868
23/04/2024,Arsenal,Chelsea,H,27,7,10,1,12,11,4,2,2,2,0,0,20,9,0.35714285714285715,0.125,1,2,3.0,8.0,-5.0,4,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666596322519343
24/04/2024,Wolves,Bournemouth,A,15,21,4,6,10,17,8,12,4,1,0,1,-6,-2,0.25,0.2727272727272727,-7,-4,4.0,3.0,1.0,7,0.5,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12735403906247533
24/04/2024,Crystal Palace,Newcastle,H,20,7,7,2,10,15,7,2,3,3,0,0,13,5,0.3333333333333333,0.25,-5,5,3.0,11.0,-8.0,6,0.42857142857142855,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10407940547359555
24/04/2024,Everton,Liverpool,H,16,23,6,7,6,13,4,13,0,3,0,0,-7,-1,0.35294117647058826,0.2916666666666667,-7,-9,3.0,3.0,0.0,3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01190489757608917
24/04/2024,Man United,Sheffield United,H,25,10,13,4,7,9,9,4,0,1,0,0,15,9,0.5,0.36363636363636365,-2,5,11.0,4.0,7.0,1,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4447272692997371
25/04/2024,Brighton,Man City,A,7,14,3,6,10,3,4,4,2,0,0,0,-7,-3,0.375,0.4,7,0,12.0,12.0,0.0,2,0.6666666666666666,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4376504377321268
27/04/2024,West Ham,Liverpool,D,11,28,8,8,8,10,5,8,0,2,0,0,-17,0,0.6666666666666666,0.27586206896551724,-2,-3,6.0,3.0,3.0,2,0.0,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5372714394230823
27/04/2024,Fulham,Crystal Palace,D,9,14,2,4,11,15,5,9,0,2,0,0,-5,-2,0.2,0.26666666666666666,-4,-4,6.0,3.0,3.0,2,0.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10314557723087951
27/04/2024,Man United,Burnley,D,27,16,10,7,7,11,6,5,1,3,0,0,11,3,0.35714285714285715,0.4117647058823529,-4,1,3.0,7.0,-4.0,4,0.2,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3453050599695404
27/04/2024,Newcastle,Sheffield United,H,20,15,7,5,9,10,4,5,0,0,0,0,5,2,0.3333333333333333,0.3125,-1,-1,3.0,3.0,0.0,0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20752496397398712
27/04/2024,Wolves,Luton,H,13,9,5,6,14,14,4,4,3,1,0,0,4,-1,0.35714285714285715,0.6,0,0,3.0,7.0,-4.0,4,0.6,0.4827586206896552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06037126259037994
27/04/2024,Everton,Brentford,H,18,10,1,4,10,12,6,6,1,2,0,0,8,-3,0.05263157894736842,0.36363636363636365,-2,0,3.0,7.0,-4.0,3,0.25,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1237245595604891
